url,title,price,location,main_description,full_description,date_listed,last_edited,seller_type,variant,kilometres,transmission,drive_train,fuel_type,colour,air_conditioning,registered,registration_number,first_photo,year,make,model,body_type
https://www.gumtree.com.au/s-ad/wangara/cars-vans-utes/2018-toyota-landcruiser-prado-gdj150r-my18-gxl-4x4-white-6-speed-automatic-wagon/1258939512,2018 Toyota Landcruiser Prado GDJ150R MY18 GXL (4x4) White 6 Speed Automatic Wagon,72999,"20 Motor Parade Wangara, WA 6065",2018 Toyota Landcruiser Prado GDJ150R MY18 GXL (4x4) White 6 Speed Automatic Wagon,"2018 Toyota Landcruiser Prado GDJ150R MY18 GXL (4x4) White 6 Speed Automatic Wagon
",15/10/2020,15/10/2020,Dealer used,PRADO GXL (4x4),75694,Automatic,4x4,Diesel,White,Yes,,1HCG181,,2018,Toyota,LandCruiser,SUV
https://www.gumtree.com.au/s-ad/wangara/cars-vans-utes/2016-toyota-landcruiser-vdj79r-my12-update-gxl-4x4-silver-5-speed-manual-cab-chassis/1259214883,2016 Toyota Landcruiser VDJ79R MY12 Update GXL (4x4) Silver 5 Speed Manual Cab Chassis,76999,"20 Motor Parade Wangara, WA 6065",2016 Toyota Landcruiser VDJ79R MY12 Update GXL (4x4) Silver 5 Speed Manual Cab Chassis,"2016 Toyota Landcruiser VDJ79R MY12 Update GXL (4x4) Silver 5 Speed Manual Cab Chassis
",16/10/2020,Yesterday,Dealer used,GXL (4x4),94657,Manual,4x4,Diesel,Silver,No,No,,,2016,Toyota,LandCruiser,Ute
https://www.gumtree.com.au/s-ad/welshpool/cars-vans-utes/2019-toyota-landcruiser-prado-gdj150r-kakadu-grey-6-speed-sports-automatic-wagon/1257027485,2019 Toyota Landcruiser Prado GDJ150R Kakadu Grey 6 Speed Sports Automatic Wagon,81990,"10 Forward Street Welshpool, WA 6106","Come and check out this top of the range immaculate 2019 LandCruiser Prado KAKADU.  This comes with Black leather interior and low 24365 kms.  Still with the balance of car warranty, full service history, 2.8Ltr 6 speed automatic turbo diesel engine and so much more! 7 seats, keyless entry, push button start, big screen infotainment system, adaptive cruise control, lane departure warning, automatic high beam switch, Zone climate control, reverse camera, Sat navigation, rear sensors, The famous KDSS system, plus 5 Star safety ANCAP rating and much more.  We are a Multiple Award Winning Privately-Owned Family Dealership South of Perth offering a full range of & DEMO vehicles plus workshop tested Quality PRE-OWNED Vehicles.  We will Trade-In your old vehicle.  Also we are available with Finance and Insurance options from some of the industries most respected lenders means you can count on an experience that continues beyond the purchase of your used vehicle.  Please note all our Internet specials are FIXED priced and not applicable with any other offer.  If you are unable to visit our Dealership then we can come to you.  Enquire on this vehicle and one of our Friendly Sales Staff will contact as soon as possible.","Come and check out this top of the range immaculate 2019 LandCruiser Prado KAKADU.  This comes with Black leather interior and low 24365 kms.  Still with the balance of car warranty, full service history, 2.8Ltr 6 speed automatic turbo diesel engine and so much more! 7 seats, keyless entry, push button start, big screen infotainment system, adaptive cruise control, lane departure warning, automatic high beam switch, Zone climate control, reverse camera, Sat navigation, rear sensors, The famous KDSS system, plus 5 Star safety ANCAP rating and much more.  We are a Multiple Award Winning Privately-Owned Family Dealership South of Perth offering a full range of & DEMO vehicles plus workshop tested Quality PRE-OWNED Vehicles.  We will Trade-In your old vehicle.  Also we are available with Finance and Insurance options from some of the industries most respected lenders means you can count on an experience that continues beyond the purchase of your used vehicle.  Please note all our Internet specials are FIXED priced and not applicable with any other offer.  If you are unable to visit our Dealership then we can come to you.  Enquire on this vehicle and one of our Friendly Sales Staff will contact as soon as possible.
",17/10/2020,17 hours ago,Dealer used,PRADO KAKADU (4x4),24365,Automatic,4x4,Diesel,Grey,Yes,Yes,1HCT770,,2019,Toyota,LandCruiser,SUV
https://www.gumtree.com.au/s-ad/scarborough/cars-vans-utes/toyota-prado-grande/1232936621,Toyota Prado Grande,14500,"Scarborough, WA","If add is up then.. its still avaliable.Pearl White Grande Had over $5000. spent Recently... 5000ks agoReconditioned heads......New timing cover gasketNew idler pulleys and new serpentine belt. [ 28-11-19 ]NewRadiatorNew Cooling system hoses including coolantNew batteryReconditioned brake Master cylinder and Actuator.New brake pads disc machinedNew Brigestone Dueller AT tyres including new spare. 90%Serviced transmission fluids.. diffs / gearbox full synthetic, new gearbox filtre .......As of 11=3=2020 New Rear suspension air bags fitted ,just a slight leak in 1 but i had both done just to be sure.2-4-2020 New water pump ,old water pump had slight leak [ shaft seal ] could have been ok for long time but reliability these days is important........26- 6- 20 serviced throttle body [ cleaned ] and 3 months rego paid.Last owner went offroad once on beach ... i havent been offroad .Drives real nice. will not disappoint.reason for sale..looking for a 150 pradobest to Call after 4pm Thanks","If add is up then.. its still avaliable.Pearl White Grande Had over $5000. spent Recently... 5000ks agoReconditioned heads......New timing cover gasketNew idler pulleys and new serpentine belt. [ 28-11-19 ]NewRadiatorNew Cooling system hoses including coolantNew batteryReconditioned brake Master cylinder and Actuator.New brake pads disc machinedNew Brigestone Dueller AT tyres including new spare. 90%Serviced transmission fluids.. diffs / gearbox full synthetic, new gearbox filtre .......As of 11=3=2020 New Rear suspension air bags fitted ,just a slight leak in 1 but i had both done just to be sure.2-4-2020 New water pump ,old water pump had slight leak [ shaft seal ] could have been ok for long time but reliability these days is important........26- 6- 20 serviced throttle body [ cleaned ] and 3 months rego paid.Last owner went offroad once on beach ... i havent been offroad .Drives real nice. will not disappoint.reason for sale..looking for a 150 pradobest to Call after 4pm Thanks
",17/10/2020,17/09/2020,Private seller,PRADO GRANDE (4x4),299,Automatic,4x4,Petrol - Unleaded,,Yes,,,,2003,Toyota,LandCruiser,SUV
https://www.gumtree.com.au/s-ad/maddington/cars-vans-utes/2017-toyota-landcruiser-vdj79r-workmate-white-5-speed-manual-cab-chassis/1258802953,2017 Toyota Landcruiser VDJ79R Workmate White 5 Speed Manual Cab Chassis,63488,"1910 Albany Highway Maddington, WA 6109",Bluetooth Connectivity  Cruise Control  Anti-Lock Braking  4x4  Side Steps  5 Star Ancap Safety   Why Not Visit Perthâ€™s Favourite Toyota Dealership? With Market Leading Prices To Make Your Pre Owned Car Purchase Easier Then Ever.   FINANCINGâ€¦    Why Not Ask Us About Toyota's Personalized Rate? With Finance Experts That Are 100% Transparent With Every Application Tailored To Provide Each Individual Guest With Toyotaâ€™s Famous Oh What A Feeling. ..   Book A Test Drive Today!!!,"Bluetooth Connectivity  Cruise Control  Anti-Lock Braking  4x4  Side Steps  5 Star Ancap Safety   Why Not Visit Perthâ€™s Favourite Toyota Dealership? With Market Leading Prices To Make Your Pre Owned Car Purchase Easier Then Ever.   FINANCINGâ€¦    Why Not Ask Us About Toyota's Personalized Rate? With Finance Experts That Are 100% Transparent With Every Application Tailored To Provide Each Individual Guest With Toyotaâ€™s Famous Oh What A Feeling. ..   Book A Test Drive Today!!!
",17/10/2020,18 hours ago,Dealer used,WORKMATE (4x4),110887,Manual,4x4,Diesel,White,No,,1GYV361,,2017,Toyota,LandCruiser,Ute
https://www.gumtree.com.au/s-ad/kelmscott/cars-vans-utes/land-cruiser-troopy/1246938570,Wanted: Land Cruiser Troopy,7000,Kelmscott WA 6111,"I am looking for a land Cruiser Troopy must be in good running condition not more than $10, 000 looking to export for overseas charity venture in Papua New Guinea licensed or unlicensed","I am looking for a land Cruiser Troopy must be in good running condition not more than $10, 000 looking to export for overseas charity venture in Papua New Guinea licensed or unlicensed
",17/10/2020,01/05/2020,Private seller,,,,,,,,,,,,Toyota,LandCruiser,
https://www.gumtree.com.au/s-ad/maddington/cars-vans-utes/cash-4-hilux-land-cruiser-haice/1246907170,Wanted: Cash 4 hilux Land Cruiser Haice,7999,"Kitson Place, Maddington WA",Top Cash for ToyotaCash for Cars TrucksCash for HiluxCash for LandcruiserCash for HaiceCash For Any Cars,"Top Cash for ToyotaCash for Cars TrucksCash for HiluxCash for LandcruiserCash for HaiceCash For Any Cars
",17/10/2020,01/05/2020,Private seller,,,,,,,,,,,,Toyota,LandCruiser,
https://www.gumtree.com.au/s-ad/welshpool/cars-vans-utes/2016-toyota-landcruiser-vdj200r-vx-white-6-speed-sports-automatic-wagon/1257680768,2016 Toyota Landcruiser VDJ200R VX White 6 Speed Sports Automatic Wagon,89990,"10 Forward Street Welshpool, WA 6106","Longing to go to your family trip??  This 2016 Land Cruiser VX is here for you.   It Comes with Ancap 5 star 10 airbags to protect you and your family, some of the great feature such as bluetooth connectivity, side airbags, front and rear parking sensors, cruise control, Sunroof, Tow bar, Sat navigation, Side steps and much more.  This is the final divine touch of you and your family's luxury trip,  We are a Multiple Award Winning Privately-Owned Family Dealership South of Perth offering a full range of & DEMO vehicles plus workshop tested Quality PRE-OWNED Vehicles.  We will Trade-In your old vehicle. Also we are available with Finance and Insurance options from some of the industries most respected lenders means you can count on an experience that continues beyond the purchase of your used vehicle.   Please note all our Internet specials are FIXED priced and not applicable with any other offer.  If you are unable to visit our Dealership then we can come to you.   Enquire on this vehicle and one of our Friendly Sales Staff will contact as soon as possible.","Longing to go to your family trip??  This 2016 Land Cruiser VX is here for you.   It Comes with Ancap 5 star 10 airbags to protect you and your family, some of the great feature such as bluetooth connectivity, side airbags, front and rear parking sensors, cruise control, Sunroof, Tow bar, Sat navigation, Side steps and much more.  This is the final divine touch of you and your family's luxury trip,  We are a Multiple Award Winning Privately-Owned Family Dealership South of Perth offering a full range of & DEMO vehicles plus workshop tested Quality PRE-OWNED Vehicles.  We will Trade-In your old vehicle. Also we are available with Finance and Insurance options from some of the industries most respected lenders means you can count on an experience that continues beyond the purchase of your used vehicle.   Please note all our Internet specials are FIXED priced and not applicable with any other offer.  If you are unable to visit our Dealership then we can come to you.   Enquire on this vehicle and one of our Friendly Sales Staff will contact as soon as possible.
",17/10/2020,18 hours ago,Dealer used,VX (4x4),62253,Automatic,4x4,Diesel,White,Yes,Yes,1HCT741,,2016,Toyota,LandCruiser,SUV
https://www.gumtree.com.au/s-ad/maddington/cars-vans-utes/2015-toyota-landcruiser-vdj79r-workmate-white-5-speed-manual-cab-chassis/1258802919,2015 Toyota Landcruiser VDJ79R Workmate White 5 Speed Manual Cab Chassis,60888,"1910 Albany Highway Maddington, WA 6109",Bluetooth Connectivity  Cruise Control  ABS (Antilock Brakes)  4x4  Side Steps  5 Speed Manual   Why Not Visit Perthâ€™s Favourite Toyota Dealership? With Market Leading Prices To Make Your Pre Owned Car Purchase Easier Then Ever.   FINANCINGâ€¦    Why Not Ask Us About Toyota's Personalized Rate? With Finance Experts That Are 100% Transparent With Every Application Tailored To Provide Each Individual Guest With Toyotaâ€™s Famous Oh What A Feeling. ..   Book A Test Drive Today!!!,"Bluetooth Connectivity  Cruise Control  ABS (Antilock Brakes)  4x4  Side Steps  5 Speed Manual   Why Not Visit Perthâ€™s Favourite Toyota Dealership? With Market Leading Prices To Make Your Pre Owned Car Purchase Easier Then Ever.   FINANCINGâ€¦    Why Not Ask Us About Toyota's Personalized Rate? With Finance Experts That Are 100% Transparent With Every Application Tailored To Provide Each Individual Guest With Toyotaâ€™s Famous Oh What A Feeling. ..   Book A Test Drive Today!!!
",17/10/2020,18 hours ago,Dealer used,WORKMATE (4x4),124959,Manual,4x4,Diesel,White,No,,1HDI489,,2015,Toyota,LandCruiser,Ute
https://www.gumtree.com.au/s-ad/maddington/cars-vans-utes/2016-toyota-landcruiser-vdj200r-gxl-white-6-speed-sports-automatic-wagon/1258802886,2016 Toyota Landcruiser VDJ200R GXL White 6 Speed Sports Automatic Wagon,73999,"1910 Albany Highway Maddington, WA 6109",8 Seater  Bluetooth Connectivity  Reverse Camera  Cruise Control  17 Inch Alloy Wheels  Leather Gear Knob  Leather Steering Wheel  6 Speed Auto  5 Star Ancap Rating   Why Not Visit Perthâ€™s Favourite Toyota Dealership? With Market Leading Prices To Make Your Pre Owned Car Purchase Easier Then Ever.   FINANCINGâ€¦    Why Not Ask Us About Toyota's Personalized Rate? With Finance Experts That Are 100% Transparent With Every Application Tailored To Provide Each Individual Guest With Toyotaâ€™s Famous Oh What A Feeling. ..   Book A Test Drive Today!!!,"8 Seater  Bluetooth Connectivity  Reverse Camera  Cruise Control  17 Inch Alloy Wheels  Leather Gear Knob  Leather Steering Wheel  6 Speed Auto  5 Star Ancap Rating   Why Not Visit Perthâ€™s Favourite Toyota Dealership? With Market Leading Prices To Make Your Pre Owned Car Purchase Easier Then Ever.   FINANCINGâ€¦    Why Not Ask Us About Toyota's Personalized Rate? With Finance Experts That Are 100% Transparent With Every Application Tailored To Provide Each Individual Guest With Toyotaâ€™s Famous Oh What A Feeling. ..   Book A Test Drive Today!!!
",17/10/2020,18 hours ago,Dealer used,GXL (4x4),125000,Automatic,4x4,Diesel,White,Yes,,1HCV997,,2016,Toyota,LandCruiser,SUV
https://www.gumtree.com.au/s-ad/osborne-park/cars-vans-utes/2007-toyota-landcruiser-prado-grj120r-07-upgrade-gxl-4x4-white-5-speed-automatic-wagon/1259728157,2007 Toyota Landcruiser Prado GRJ120R 07 Upgrade GXL (4x4) White 5 Speed Automatic Wagon,22990,"8 Parkland Road Osborne Park, WA 6017","*2007 TOYOTA LANDCRUISER PRADO GXL 4X4 LICENCED 8 SEATER WAGON 5 SP AUTOMATIC ** Only $22,990 Or Finance From Only $110 P/W ** This Prado Really Is Sensational ! Come Down And Test Drive Today ! **   **Owner’s Manual With A Good Service History, This Vehicle is workshop approved and priced to sell! Won't find better value. **   Proven and Tested Reliability here, Toyota Landcruiser Prado 4.0L V6 4x4 licenced to carry 8 occupants.  Vehicle is in great condition and ready for any challenge its new owner wishes to put it through.    -17`` Alloy Wheels  -6 Speaker Stereo  -ABS (Antilock Brakes)  -Adjustable Steering Col. - Tilt only  -Air Conditioning  -Air Conditioning - Rear  -Audio - MP3 Decoder  -CD Stacker - 6 disc In Dash/Cabin  -Calipers - Front 4 Spot  -Cargo Tie Down Hooks/Rings  -Central Locking - Remote/Keyless  -Chrome Door Handles - Interior  -Chrome Door Mirrors  -Chrome Grille  -Coil Springs -Courtesy Lamps - in Doors Front  -Courtesy Lamps - in Doors Rear  -Cruise Control  -Disc Brakes Front Ventilated  -Disc Brakes Rear Ventilated  -Dual Range Transmission  -EBD (Electronic Brake Force Distribution)  -Engine Immobiliser  -Fog Lamps  -Sump Guard  -Illuminated - Key Ignition Barrel/Surround  -Illuminated - Switch Panel (Window/Locking)  -Independent Front Suspension  -Limited Slip Diff - Centre 4wd  -Long Range Fuel Tank  -Power Door Mirrors  -Power Steering  -Power Windows - Front & Rear -Rear Windows - Extra Dark/Privacy  -Roof Rails  -Spare Wheel - Full Size Alloy Wheel  -Spare Wheel - Rear Mounted   **This Vehicle is priced to sell! Won't find better value. **   If you're looking for the absolute best deal on your next pre-owned vehicle look no further, your destination is Car Nation.   Car Nation Wholesale is a business servicing the Perth area and other regions across Australia. We have deep roots in our communities and a strong commitment to exceeding customer expectations.   We are a Wholesale dealership. This means, in addition to supplying you a car, we buy and sell to dealers as well. This enables us to keep costs low and the good news is that we can pass on the savings to you, but we never compromise on the quality and safety of our cars. Never.   We endeavor to give our customers the very best of service and quality pre-owned vehicles at Perth’s best prices. We also offer top trade in prices for all types of vehicles with extremely competitive finance options available.   We are here to help you find your Pre Owned Vehicle at the price you can afford. We excel at keeping customers for life by under promising and over delivering. Our outstanding service and competitive prices cause customers to travel from all over Australia. We also offer affordable vehicle transport to any location with in Australia.   We are experts in sourcing the best quality cars for you, we stock and supply Family cars, 4X4, Work Utes, Sports cars, you name it we either have it or can get it for you.   Call our office or visit our web site http://www.carnationwholesale.com.au today and arrange a Hassle Free Buying experience.   Buy and Drive with confidence!   ***  Extended Warranty options also available at a very affordable price.   Competitive No Deposit Finance Available from Top Lenders   ***   *Subject to lenders criteria being met TAP only.  Repayments based on a 5-year secured car loan. Interest rate will vary according to financier’s assessment. Repayments will vary according to term of the loan.   **We are located at 8 Parkland Road Osborne Park WA 6017**   Come down and take a look today!   We also have a large range of pre-owned vehicles such as Hilux, kluger, landcruiser, Xtrial, Pathfinder, Camry, Aurion, Captiva, Pajero, Triton, BMW, Ford, Holden, Nissan, Toyota, Subaru, Impreza, Liberty, Hyundai, ix35, i20, i30, Getz, Hsv, Ranger, Sportage and much more ..   For any enquires please contact us on   Ph: 08******9761  Mob: ******** 031  Mob: ******** 295   Web Site: http://www.carnationwholesale.com.au   Email:    sal******@******.au   Opening Hours:  Monday | Friday 90:30am | 4pm  Saturday 9:30am | 1pm","*2007 TOYOTA LANDCRUISER PRADO GXL 4X4 LICENCED 8 SEATER WAGON 5 SP AUTOMATIC ** Only $22,990 Or Finance From Only $110 P/W ** This Prado Really Is Sensational ! Come Down And Test Drive Today ! **   **Owner’s Manual With A Good Service History, This Vehicle is workshop approved and priced to sell! Won't find better value. **   Proven and Tested Reliability here, Toyota Landcruiser Prado 4.0L V6 4x4 licenced to carry 8 occupants.  Vehicle is in great condition and ready for any challenge its new owner wishes to put it through.    -17`` Alloy Wheels  -6 Speaker Stereo  -ABS (Antilock Brakes)  -Adjustable Steering Col. - Tilt only  -Air Conditioning  -Air Conditioning - Rear  -Audio - MP3 Decoder  -CD Stacker - 6 disc In Dash/Cabin  -Calipers - Front 4 Spot  -Cargo Tie Down Hooks/Rings  -Central Locking - Remote/Keyless  -Chrome Door Handles - Interior  -Chrome Door Mirrors  -Chrome Grille  -Coil Springs -Courtesy Lamps - in Doors Front  -Courtesy Lamps - in Doors Rear  -Cruise Control  -Disc Brakes Front Ventilated  -Disc Brakes Rear Ventilated  -Dual Range Transmission  -EBD (Electronic Brake Force Distribution)  -Engine Immobiliser  -Fog Lamps  -Sump Guard  -Illuminated - Key Ignition Barrel/Surround  -Illuminated - Switch Panel (Window/Locking)  -Independent Front Suspension  -Limited Slip Diff - Centre 4wd  -Long Range Fuel Tank  -Power Door Mirrors  -Power Steering  -Power Windows - Front & Rear -Rear Windows - Extra Dark/Privacy  -Roof Rails  -Spare Wheel - Full Size Alloy Wheel  -Spare Wheel - Rear Mounted   **This Vehicle is priced to sell! Won't find better value. **   If you're looking for the absolute best deal on your next pre-owned vehicle look no further, your destination is Car Nation.   Car Nation Wholesale is a business servicing the Perth area and other regions across Australia. We have deep roots in our communities and a strong commitment to exceeding customer expectations.   We are a Wholesale dealership. This means, in addition to supplying you a car, we buy and sell to dealers as well. This enables us to keep costs low and the good news is that we can pass on the savings to you, but we never compromise on the quality and safety of our cars. Never.   We endeavor to give our customers the very best of service and quality pre-owned vehicles at Perth’s best prices. We also offer top trade in prices for all types of vehicles with extremely competitive finance options available.   We are here to help you find your Pre Owned Vehicle at the price you can afford. We excel at keeping customers for life by under promising and over delivering. Our outstanding service and competitive prices cause customers to travel from all over Australia. We also offer affordable vehicle transport to any location with in Australia.   We are experts in sourcing the best quality cars for you, we stock and supply Family cars, 4X4, Work Utes, Sports cars, you name it we either have it or can get it for you.   Call our office or visit our web site http://www.carnationwholesale.com.au today and arrange a Hassle Free Buying experience.   Buy and Drive with confidence!   ***  Extended Warranty options also available at a very affordable price.   Competitive No Deposit Finance Available from Top Lenders   ***   *Subject to lenders criteria being met TAP only.  Repayments based on a 5-year secured car loan. Interest rate will vary according to financier’s assessment. Repayments will vary according to term of the loan.   **We are located at 8 Parkland Road Osborne Park WA 6017**   Come down and take a look today!   We also have a large range of pre-owned vehicles such as Hilux, kluger, landcruiser, Xtrial, Pathfinder, Camry, Aurion, Captiva, Pajero, Triton, BMW, Ford, Holden, Nissan, Toyota, Subaru, Impreza, Liberty, Hyundai, ix35, i20, i30, Getz, Hsv, Ranger, Sportage and much more ..   For any enquires please contact us on   Ph: 08******9761  Mob: ******** 031  Mob: ******** 295   Web Site: http://www.carnationwholesale.com.au   Email:    sal******@******.au   Opening Hours:  Monday | Friday 90:30am | 4pm  Saturday 9:30am | 1pm

",23/10/2020,23/10/2020,Dealer used,PRADO GXL (4x4),213544,Automatic,4x4,Petrol - Unleaded,White,Yes,,1HCV415,,2007,Toyota,LandCruiser,SUV
https://www.gumtree.com.au/s-ad/myaree/cars-vans-utes/2018-toyota-landcruiser-prado-gdj150r-my18-gxl-4x4-peacock-black-6-speed-automatic-wagon/1259522378,2018 Toyota Landcruiser Prado GDJ150R MY18 GXL (4x4) Peacock Black 6 Speed Automatic Wagon,63989,"1 Carr Place Myaree, WA 6154","** Privately Owned with a Full TSA (Toyota Service Advantage history) completed **  ** 60,000km TSA (Toyota Service Advantage) available to the next owner **   Toyota Service Advantage takes the guess work out of servicing. Depending on the model, your logbook service costs will be set at one low cost.   Please do not hesitate to contact us we understand that in tough times we have to change and adapt we offer no contact purchasing of a vehicle over the phone and internet through the form of thorough videos, pictures we can even face time you we have done it for years selling our vehicles to interstate purchasers.   We have taken precautionary measures in upgrading our cleaning standards to comply with the current situation to ensure you are purchasing a germ-free sanitised vehicle.   We have also reduced the amount of staff on site at one time to help with the fight which we are all facing together we can make a difference.   The focus on Hygiene, cleanliness and social distancing has been implied amongst the whole dealership and our staff are complying to these measures in which are now part of our standard operating procedures.   We have up held a 4.6 Star Google Review our commitment to quality service begins with our customer relationships and extends throughout the entire operation. Due to our commitment to continuous improvement (Kaizen) We have been chosen to lead the way and be the first Lighthouse dealer in Western Australia.   This means that we are committed to setting new benchmarks in innovation, technology and customer satisfaction.   This is a TOYOTA CERTIFIED vehicle. Certified by a Toyota Dealer in Western Australia, Not your average VEHICLE?   Its amazingly affordable   Toyota Certified Pre-Owned Vehicle Promise - only the best vehicles are eligible   ? It will have a full-service history  ? It will have 2x keys  ? It will have undergone an independent CarHistory® background check  ? It may include a statutory warranty, depending on your circumstances  ? It will have undergone a comprehensive quality inspection by qualified Toyota Technicians  ?       It will offer 1 year of nationwide Toyota Roadside Assist  ? It will have been reconditioned to Toyota's exacting standards by Toyota technicians  ? It will have the option of flexible finance and insurance options available -     The best new cars make the best used cars, so getting a high-quality Toyota at a great price is a very smart move and getting a high-quality Certified Pre-Owned Toyota at a great price is an even smarter move.    Enquire TODAY and see for yourself how affordable ACCESS is?? Ask the QUESTION??  This is a TOYOTA CERTIFIED vehicle. Certified by a Toyota Dealer in Western Australia, Not your average VEHICLE?   Ask about TOYOTA ACCESS?.. Its amazingly affordable   Access is a secured car loan that gives you lower monthly repayments and the certainty of a Guaranteed Future Value equal to the final repayment on your Toyota Certified Pre-Owned Vehicle.   Toyota Access gives you the freedom to choose the car you want today and decide whether to trade, keep or return it at the end of your loan. It?s the smart way to buy a Toyota, for both individuals and businesses.   Choose your deposit amount, loan term and the number of kilometres you expect to travel, then well calculate the Guaranteed Future Value of your new Toyota.   This calculation assumes your Toyota is kept in good condition** and stays within the agreed kilometres over the life of the loan. The GFV becomes your final payment on the loan. When your loan term ends, it?s up to you what to do next. You can trade in your Toyota for a new one, keep it by settling your remaining loan balance (including the final payment) or return it and we will put the Guaranteed Future Value towards the remaining balance of your loan.   The best new cars make the best used cars, so getting a high-quality Toyota at a great price is a very smart move and getting a high-quality Certified Pre-Owned Toyota at a great price is an even smarter move.   ","** Privately Owned with a Full TSA (Toyota Service Advantage history) completed **  ** 60,000km TSA (Toyota Service Advantage) available to the next owner **   Toyota Service Advantage takes the guess work out of servicing. Depending on the model, your logbook service costs will be set at one low cost.   Please do not hesitate to contact us we understand that in tough times we have to change and adapt we offer no contact purchasing of a vehicle over the phone and internet through the form of thorough videos, pictures we can even face time you we have done it for years selling our vehicles to interstate purchasers.   We have taken precautionary measures in upgrading our cleaning standards to comply with the current situation to ensure you are purchasing a germ-free sanitised vehicle.   We have also reduced the amount of staff on site at one time to help with the fight which we are all facing together we can make a difference.   The focus on Hygiene, cleanliness and social distancing has been implied amongst the whole dealership and our staff are complying to these measures in which are now part of our standard operating procedures.   We have up held a 4.6 Star Google Review our commitment to quality service begins with our customer relationships and extends throughout the entire operation. Due to our commitment to continuous improvement (Kaizen) We have been chosen to lead the way and be the first Lighthouse dealer in Western Australia.   This means that we are committed to setting new benchmarks in innovation, technology and customer satisfaction.   This is a TOYOTA CERTIFIED vehicle. Certified by a Toyota Dealer in Western Australia, Not your average VEHICLE?   Its amazingly affordable   Toyota Certified Pre-Owned Vehicle Promise - only the best vehicles are eligible   ? It will have a full-service history  ? It will have 2x keys  ? It will have undergone an independent CarHistory® background check  ? It may include a statutory warranty, depending on your circumstances  ? It will have undergone a comprehensive quality inspection by qualified Toyota Technicians  ?       It will offer 1 year of nationwide Toyota Roadside Assist  ? It will have been reconditioned to Toyota's exacting standards by Toyota technicians  ? It will have the option of flexible finance and insurance options available -     The best new cars make the best used cars, so getting a high-quality Toyota at a great price is a very smart move and getting a high-quality Certified Pre-Owned Toyota at a great price is an even smarter move.    Enquire TODAY and see for yourself how affordable ACCESS is?? Ask the QUESTION??  This is a TOYOTA CERTIFIED vehicle. Certified by a Toyota Dealer in Western Australia, Not your average VEHICLE?   Ask about TOYOTA ACCESS?.. Its amazingly affordable   Access is a secured car loan that gives you lower monthly repayments and the certainty of a Guaranteed Future Value equal to the final repayment on your Toyota Certified Pre-Owned Vehicle.   Toyota Access gives you the freedom to choose the car you want today and decide whether to trade, keep or return it at the end of your loan. It?s the smart way to buy a Toyota, for both individuals and businesses.   Choose your deposit amount, loan term and the number of kilometres you expect to travel, then well calculate the Guaranteed Future Value of your new Toyota.   This calculation assumes your Toyota is kept in good condition** and stays within the agreed kilometres over the life of the loan. The GFV becomes your final payment on the loan. When your loan term ends, it?s up to you what to do next. You can trade in your Toyota for a new one, keep it by settling your remaining loan balance (including the final payment) or return it and we will put the Guaranteed Future Value towards the remaining balance of your loan.   The best new cars make the best used cars, so getting a high-quality Toyota at a great price is a very smart move and getting a high-quality Certified Pre-Owned Toyota at a great price is an even smarter move.   
",23/10/2020,23/10/2020,Dealer used,PRADO GXL (4x4),40905,Automatic,4x4,Diesel,Black,Yes,,1HDG612,,2018,Toyota,LandCruiser,SUV
https://www.gumtree.com.au/s-ad/welshpool/cars-vans-utes/2006-toyota-landcruiser-4x4-hzj105r-upgrade-wagon/1224905457,2006 Toyota Landcruiser (4x4) HZJ105R Upgrade Wagon,24999,WA 6106,"2006 Toyota Landcruiser (4x4) HZJ105R Upgrade Wagon Ripper 100series standard Cruiser. Just had a Major Service. loaded with extras 4.2 diesel Photos coming soon Our cars are valued to sell at an unbeatable, non-negotiable price offering our clients access to a range of affordable vehicles with our hassle-free promise. Trade-ins are welcome within the Perth Metropolitan area only (no interstate trade-ins). https://www.westernmotors.com.au/value-my-car/ Competitive finance options availableRelax with optional 3-year warranty extensions from one of Australia's leading providers.take advantage of our in-house facilities and pay your vehicle duty fee at the comfort of our *office. Processing fees appliesPlease Call:******2232","2006 Toyota Landcruiser (4x4) HZJ105R Upgrade Wagon Ripper 100series standard Cruiser. Just had a Major Service. loaded with extras 4.2 diesel Photos coming soon Our cars are valued to sell at an unbeatable, non-negotiable price offering our clients access to a range of affordable vehicles with our hassle-free promise. Trade-ins are welcome within the Perth Metropolitan area only (no interstate trade-ins). https://www.westernmotors.com.au/value-my-car/ Competitive finance options availableRelax with optional 3-year warranty extensions from one of Australia's leading providers.take advantage of our in-house facilities and pay your vehicle duty fee at the comfort of our *office. Processing fees appliesPlease Call:******2232
 TEST DRIVE TODAY!! 184 Welshpool Road, Welshpool WESTERN MOTORS CAR WHOLESALERS   We ship Australia Wide, Melbourne VIC, Brisbane QLD, Sydney NSW, ... Melbourne, Brisbane, Sydney, Adelaide, Darwin, Perth, VIC, NSW, QLD, SA, NT, ACT.    We sell all Prado, Toyota land cruiser Hilux 4wd,gxl,gx , diesel, workmate,vdj76,vdj79
",24/10/2020,2 hours ago,Dealer used,(4x4),325000,Manual,4x4,Diesel,White,Yes,Yes,1DLE057,,2006,Toyota,LandCruiser,SUV
